Customer_ID,First_Name,Last_Name,Gender,Age,Age_Group,Date_of_Birth,Marital_Status,Education,Occupation,Employment_Status,Customer_Segment,Customer_Value_Category,Customer_Status,Credit_Card,Debit_Card,Online_Banking,Mobile_Banking
CUST-20949,Richard,Garcia,Male,43,36-50,1980-11-22,Married,Bachelor,Professional,Salaried,Premium,Gold,Dormant,Yes,No,Yes,Yes
CUST-26650,Joshua,Thomas,Male,64,51-65,1960-06-27,Divorced,Master,Management,Self-Employed,Premium,Gold,Active,Yes,Yes,No,No
CUST-26470,Joshua,Gonzalez,Male,66,65+,1958-04-09,Single,High School,Retired,Retired,Standard,Bronze,Active,No,No,Yes,Yes
CUST-24467,Samuel,Nelson,Male,59,51-65,1965-01-29,Widowed,Bachelor,Healthcare,Salaried,Premium,Silver,Active,Yes,No,Yes,Yes
CUST-27768,Rachel,Young,Female,33,26-35,1991-04-22,Single,Bachelor,Sales,Self-Employed,Premium,Gold,Inactive,Yes,Yes,Yes,Yes
CUST-27001,Sharon,Thomas,Female,40,36-50,1983-08-18,Single,High School,Skilled Labor,Salaried,Emerging,Silver,Active,No,Yes,No,Yes
CUST-15232,Mark,Sanchez,Male,43,36-50,1980-12-13,Married,Bachelor,Technology,Salaried,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-12077,Michael,White,Male,44,36-50,1980-02-28,Married,Bachelor,Healthcare,Self-Employed,Premium,Gold,Inactive,Yes,Yes,Yes,Yes
CUST-14104,John,Torres,Male,39,36-50,1984-07-30,Married,Doctorate,Technology,Salaried,High Value,Platinum,Active,Yes,Yes,Yes,No
CUST-17494,Debra,Clark,Female,43,36-50,1981-06-15,Single,Associate,Services,Self-Employed,Emerging,Bronze,Active,No,Yes,Yes,Yes
CUST-19044,Jason,Allen,Male,38,36-50,1985-08-10,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,No,Yes,Yes,No
CUST-22189,Karen,Thomas,Female,33,26-35,1990-07-31,Married,Bachelor,Management,Contract,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-22994,Donald,White,Male,34,26-35,1990-05-04,Married,High School,Logistics,Salaried,High Risk,Silver,Inactive,No,Yes,Yes,Yes
CUST-15969,Laura,Jones,Female,58,51-65,1966-06-03,Single,High School,Skilled Labor,Salaried,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-18321,William,Anderson,Male,35,26-35,1989-06-06,Divorced,Bachelor,Sales,Salaried,High Risk,Silver,Active,Yes,Yes,Yes,Yes
CUST-28253,Betty,Thomas,Female,34,26-35,1990-05-22,Single,Associate,Skilled Labor,Salaried,Emerging,Silver,Active,No,Yes,No,No
CUST-20298,Matthew,Thompson,Male,35,26-35,1988-07-31,Married,Associate,Services,Salaried,High Risk,Bronze,Active,Yes,Yes,Yes,No
CUST-13967,James,Moore,Male,37,36-50,1986-08-21,Married,Master,Healthcare,Salaried,Premium,Gold,Inactive,Yes,Yes,Yes,No
CUST-12241,Emma,King,Female,33,26-35,1990-11-10,Single,Associate,Skilled Labor,Salaried,Emerging,Silver,Active,Yes,No,Yes,Yes
CUST-29847,Andrew,Smith,Male,46,36-50,1977-12-03,Married,Associate,Services,Contract,Standard,Silver,Dormant,No,Yes,No,Yes
CUST-26059,Benjamin,Brown,Male,54,51-65,1969-12-03,Married,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,Yes,No,No
CUST-16755,Alexander,Flores,Male,65,51-65,1959-06-17,Married,Master,Retired,Retired,Standard,Silver,Active,No,Yes,No,Yes
CUST-12576,Nicole,Miller,Female,47,36-50,1976-10-06,Single,Master,Professional,Salaried,Premium,Gold,Active,Yes,No,No,No
CUST-24042,Justin,Williams,Male,54,51-65,1969-07-03,Single,Master,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-24390,Eric,Robinson,Male,66,65+,1957-07-16,Married,Bachelor,Retired,Retired,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-25625,Samuel,Hill,Male,57,51-65,1966-08-25,Married,Bachelor,Finance,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-28695,Brandon,King,Male,37,36-50,1986-07-30,Married,Bachelor,Sales,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-22854,Anna,Rodriguez,Female,27,26-35,1997-05-31,Single,Master,Healthcare,Salaried,High Risk,Silver,Inactive,Yes,Yes,No,Yes
CUST-14079,Debra,Wilson,Female,32,26-35,1991-10-10,Single,Bachelor,Healthcare,Contract,Emerging,Silver,Active,Yes,Yes,Yes,No
CUST-24247,William,Green,Male,54,51-65,1969-07-22,Married,Bachelor,Finance,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-17755,Brandon,Allen,Male,41,36-50,1983-03-24,Married,Master,Professional,Salaried,Premium,Gold,Active,Yes,No,Yes,Yes
CUST-22896,James,Torres,Male,46,36-50,1978-02-08,Single,Associate,Administrative,Salaried,Standard,Silver,Active,Yes,Yes,No,Yes
CUST-24167,Benjamin,Miller,Male,41,36-50,1982-08-22,Single,Bachelor,Technology,Salaried,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-27461,Jacob,Hill,Male,60,51-65,1963-12-14,Married,Master,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-18833,Amy,Hernandez,Female,27,26-35,1996-10-23,Married,High School,Logistics,Salaried,Emerging,Bronze,Inactive,Yes,No,Yes,Yes
CUST-19463,Amanda,Brown,Female,34,26-35,1990-04-08,Married,Associate,Healthcare,Salaried,Emerging,Silver,Dormant,Yes,Yes,Yes,Yes
CUST-25803,Sharon,Anderson,Female,27,26-35,1997-03-27,Single,High School,Services,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-12779,Thomas,Perez,Male,28,26-35,1995-10-07,Married,Master,Professional,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-14604,Samuel,Lopez,Male,35,26-35,1988-07-16,Married,Bachelor,Technology,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-14933,Katherine,Moore,Female,52,51-65,1972-06-27,Married,Associate,Administrative,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-24253,Andrew,Martin,Male,30,26-35,1994-04-24,Married,Master,Healthcare,Salaried,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-11986,Richard,Nelson,Male,52,51-65,1972-02-05,Married,Associate,Services,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-13862,Sandra,Allen,Female,59,51-65,1965-05-10,Divorced,Associate,Sales,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-17775,Alexander,Scott,Male,35,26-35,1989-06-18,Married,High School,Services,Self-Employed,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-21673,Ronald,Rivera,Male,48,36-50,1976-01-25,Married,Associate,Administrative,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-19727,Kimberly,Gonzalez,Female,38,36-50,1986-04-24,Married,Associate,Healthcare,Salaried,Standard,Silver,Inactive,No,Yes,Yes,No
CUST-10326,Helen,Clark,Female,21,18-25,2003-03-12,Single,High School,Services,Unemployed,Standard,Bronze,Active,Yes,No,Yes,Yes
CUST-23957,David,Nelson,Male,33,26-35,1990-09-07,Single,Master,Healthcare,Self-Employed,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-20531,Pamela,Green,Female,26,26-35,1998-02-09,Single,Doctorate,Management,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-17892,Jonathan,Lopez,Male,33,26-35,1990-07-19,Married,Master,Technology,Salaried,Premium,Platinum,Inactive,Yes,No,No,Yes
CUST-16395,Katherine,Baker,Female,30,26-35,1993-12-18,Divorced,Master,Technology,Contract,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-22173,Patrick,Williams,Male,38,36-50,1985-09-29,Married,Associate,Administrative,Contract,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-27764,Ashley,King,Female,40,36-50,1984-01-09,Married,Associate,Sales,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-29397,Deborah,Hall,Female,18,18-25,2005-12-17,Single,High School,Administrative,Salaried,Emerging,Bronze,Active,No,Yes,Yes,Yes
CUST-14055,Karen,Lee,Female,33,26-35,1990-11-10,Married,Bachelor,Sales,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-15230,Anna,Nelson,Female,51,51-65,1973-05-01,Married,Bachelor,Technology,Self-Employed,Premium,Gold,Active,No,Yes,Yes,No
CUST-22371,Matthew,Martin,Male,52,51-65,1971-10-11,Married,High School,Administrative,Salaried,Premium,Silver,Active,Yes,Yes,Yes,No
CUST-14572,Deborah,Lopez,Female,35,26-35,1989-03-13,Divorced,Associate,Administrative,Salaried,Emerging,Bronze,Active,No,Yes,Yes,No
CUST-18977,Alexander,Baker,Male,39,36-50,1984-12-28,Married,Bachelor,Management,Contract,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-23667,Joseph,Baker,Male,54,51-65,1970-05-11,Single,Associate,Administrative,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-17455,Nancy,Hall,Female,52,51-65,1971-12-26,Divorced,Bachelor,Skilled Labor,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-11269,Cynthia,Ramirez,Female,18,18-25,2006-01-14,Married,Associate,Healthcare,Contract,High Risk,Bronze,Active,Yes,Yes,Yes,No
CUST-10865,Jacob,King,Male,38,36-50,1985-07-28,Single,Bachelor,Healthcare,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-28449,Jacob,King,Male,45,36-50,1979-05-26,Single,High School,Sales,Self-Employed,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-14943,Emma,King,Female,31,26-35,1992-11-26,Married,High School,Services,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-12254,Jennifer,Moore,Female,50,36-50,1974-06-02,Single,Associate,Healthcare,Self-Employed,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-16011,Laura,Johnson,Female,75,65+,1949-06-05,Married,Bachelor,Retired,Retired,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-16912,Karen,White,Female,45,36-50,1979-02-25,Single,Bachelor,Sales,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-10616,Jennifer,Perez,Female,35,26-35,1989-06-10,Married,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-16999,Patrick,Walker,Male,34,26-35,1990-03-27,Single,Associate,Skilled Labor,Salaried,Standard,Silver,Active,Yes,No,Yes,Yes
CUST-10372,Matthew,Thompson,Male,50,36-50,1974-02-15,Married,Bachelor,Management,Salaried,Premium,Platinum,Active,No,Yes,No,Yes
CUST-27373,Matthew,Lopez,Male,28,26-35,1995-09-04,Married,Associate,Services,Salaried,Standard,Bronze,Active,No,Yes,Yes,No
CUST-20349,Carol,Wilson,Female,47,36-50,1977-03-04,Single,Associate,Sales,Salaried,Emerging,Silver,Active,Yes,Yes,No,Yes
CUST-17941,Joshua,Robinson,Male,46,36-50,1978-02-21,Married,Bachelor,Professional,Salaried,Emerging,Silver,Active,No,No,Yes,No
CUST-10610,Nancy,Miller,Female,36,36-50,1988-06-19,Married,Master,Professional,Salaried,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-14652,Cynthia,Miller,Female,33,26-35,1990-10-24,Single,Doctorate,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-28760,Amanda,Taylor,Female,51,51-65,1972-12-16,Married,Master,Healthcare,Salaried,Premium,Gold,Active,Yes,No,Yes,Yes
CUST-28937,Lisa,Davis,Female,34,26-35,1989-08-05,Married,Associate,Skilled Labor,Salaried,Standard,Bronze,Active,Yes,No,No,Yes
CUST-18873,Dorothy,Martinez,Female,38,36-50,1986-02-18,Divorced,Bachelor,Finance,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-29305,Susan,Jackson,Female,34,26-35,1989-09-20,Single,Associate,Services,Salaried,Standard,Silver,Active,Yes,Yes,No,Yes
CUST-15920,Helen,Nguyen,Female,36,36-50,1987-07-15,Married,Bachelor,Healthcare,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-29301,Brenda,Rivera,Female,56,51-65,1967-08-14,Single,High School,Services,Salaried,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-24023,William,Lewis,Male,41,36-50,1983-04-25,Single,Bachelor,Professional,Salaried,Standard,Gold,Dormant,Yes,Yes,Yes,No
CUST-12365,Angela,Torres,Female,45,36-50,1979-02-15,Married,High School,Skilled Labor,Salaried,Standard,Bronze,Inactive,Yes,Yes,Yes,Yes
CUST-21406,Christine,Sanchez,Female,35,26-35,1988-09-07,Single,Bachelor,Professional,Salaried,Standard,Silver,Active,Yes,Yes,No,Yes
CUST-17767,Eric,Rivera,Male,45,36-50,1979-01-29,Single,Bachelor,Professional,Self-Employed,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-17149,Joshua,Williams,Male,31,26-35,1992-11-03,Single,Bachelor,Professional,Salaried,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-23649,Melissa,Smith,Female,32,26-35,1992-04-09,Single,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,Yes,No,No
CUST-19104,Anna,Martinez,Female,37,36-50,1987-01-22,Married,Bachelor,Professional,Contract,Standard,Silver,Active,Yes,No,Yes,No
CUST-20636,Pamela,Flores,Female,51,51-65,1973-01-30,Married,Master,Professional,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-13790,Jennifer,King,Female,41,36-50,1982-10-29,Married,Bachelor,Sales,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-27531,Amanda,Hernandez,Female,37,36-50,1986-09-26,Married,Associate,Administrative,Salaried,Standard,Silver,Active,No,No,No,Yes
CUST-22007,Mark,Young,Male,39,36-50,1984-08-05,Married,Associate,Sales,Salaried,Premium,Silver,Dormant,No,Yes,Yes,Yes
CUST-15582,Samuel,Rivera,Male,44,36-50,1980-04-23,Divorced,High School,Services,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-25828,Nicole,Rivera,Female,38,36-50,1986-06-28,Divorced,Master,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-21368,Katherine,Wilson,Female,49,36-50,1975-05-03,Married,Bachelor,Management,Salaried,Premium,Gold,Dormant,Yes,Yes,Yes,Yes
CUST-28406,Brandon,Wright,Male,46,36-50,1977-08-09,Divorced,High School,Services,Self-Employed,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-15061,Michelle,Lee,Female,23,18-25,2001-01-11,Married,Associate,Healthcare,Salaried,Standard,Silver,Active,No,Yes,No,Yes
CUST-29698,Betty,Gonzalez,Female,64,51-65,1959-07-22,Married,Bachelor,Professional,Salaried,High Value,Gold,Inactive,Yes,Yes,Yes,Yes
CUST-19616,Elizabeth,Johnson,Female,39,36-50,1985-01-27,Married,Bachelor,Sales,Salaried,Premium,Silver,Active,Yes,No,Yes,Yes
CUST-14219,Barbara,Harris,Female,50,36-50,1973-12-05,Married,Doctorate,Management,Salaried,High Value,Platinum,Dormant,Yes,Yes,Yes,Yes
CUST-18045,William,Allen,Male,46,36-50,1978-03-20,Divorced,Bachelor,Professional,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-18672,Brandon,Miller,Male,40,36-50,1984-01-27,Divorced,Bachelor,Sales,Salaried,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-10663,Linda,Moore,Female,38,36-50,1985-11-02,Married,Bachelor,Professional,Self-Employed,Premium,Silver,Active,Yes,Yes,Yes,No
CUST-18387,Betty,Allen,Female,68,65+,1955-09-05,Married,Bachelor,Professional,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-24630,Gregory,Green,Male,19,18-25,2004-11-29,Single,Master,Student,Salaried,Emerging,Bronze,Active,Yes,Yes,Yes,Yes
CUST-26925,Robert,Harris,Male,32,26-35,1992-04-16,Married,High School,Sales,Salaried,Standard,Gold,Active,No,Yes,Yes,Yes
CUST-22436,Samantha,Martinez,Female,18,18-25,2005-11-27,Single,Master,Professional,Self-Employed,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-21181,Sandra,Martinez,Female,36,36-50,1988-05-31,Married,Bachelor,Sales,Self-Employed,Premium,Silver,Active,Yes,Yes,Yes,No
CUST-19312,Ronald,Jackson,Male,45,36-50,1978-12-10,Married,High School,Sales,Self-Employed,Emerging,Silver,Active,Yes,No,No,Yes
CUST-12777,Brian,Gonzalez,Male,36,36-50,1987-07-16,Married,High School,Services,Salaried,Standard,Silver,Active,Yes,No,Yes,Yes
CUST-14536,Melissa,Gonzalez,Female,56,51-65,1968-02-06,Divorced,Bachelor,Professional,Salaried,Standard,Silver,Active,No,Yes,Yes,No
CUST-23668,Donald,Gonzalez,Male,52,51-65,1972-01-05,Divorced,Master,Professional,Self-Employed,Standard,Gold,Dormant,Yes,Yes,Yes,Yes
CUST-26881,Matthew,Garcia,Male,43,36-50,1980-10-27,Married,High School,Administrative,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-26441,Kenneth,Flores,Male,46,36-50,1978-02-09,Married,High School,Administrative,Salaried,Standard,Silver,Inactive,No,No,Yes,Yes
CUST-17190,Susan,Lewis,Female,47,36-50,1977-05-26,Divorced,High School,Services,Self-Employed,Standard,Gold,Inactive,No,Yes,Yes,Yes
CUST-23732,Stephen,Lewis,Male,53,51-65,1971-01-24,Married,Doctorate,Professional,Salaried,Premium,Platinum,Active,Yes,Yes,No,No
CUST-28619,David,King,Male,41,36-50,1983-06-07,Married,Associate,Skilled Labor,Contract,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-26530,Kathleen,Hall,Female,29,26-35,1994-09-18,Married,High School,Skilled Labor,Salaried,Emerging,Silver,Active,Yes,No,Yes,Yes
CUST-15574,Linda,Taylor,Female,42,36-50,1981-09-24,Married,Bachelor,Sales,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-16136,Timothy,Anderson,Male,18,18-25,2006-04-08,Married,Bachelor,Student,Unemployed,Standard,Bronze,Active,No,Yes,No,Yes
CUST-23462,Andrew,Robinson,Male,52,51-65,1971-09-07,Divorced,High School,Services,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-14428,Edward,Young,Male,44,36-50,1980-05-24,Divorced,Master,Management,Salaried,High Value,Platinum,Active,Yes,Yes,Yes,Yes
CUST-20554,Elizabeth,Taylor,Female,49,36-50,1975-06-18,Widowed,High School,Services,Salaried,Standard,Bronze,Dormant,No,Yes,Yes,Yes
CUST-15248,Betty,Brown,Female,49,36-50,1975-05-23,Single,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,No,Yes,No
CUST-27097,Laura,Torres,Female,49,36-50,1975-05-21,Married,High School,Skilled Labor,Salaried,Emerging,Bronze,Inactive,No,Yes,Yes,Yes
CUST-13982,Lisa,Jackson,Female,52,51-65,1971-09-13,Single,Bachelor,Professional,Salaried,High Risk,Gold,Active,No,Yes,Yes,Yes
CUST-19944,Cynthia,Nelson,Female,23,18-25,2001-05-23,Single,Master,Management,Salaried,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-17826,Amanda,Ramirez,Female,28,26-35,1996-03-15,Single,Associate,Healthcare,Salaried,Standard,Silver,Active,No,Yes,No,No
CUST-24181,Gregory,Scott,Male,63,51-65,1960-08-04,Married,High School,Skilled Labor,Salaried,Emerging,Bronze,Active,Yes,Yes,Yes,Yes
CUST-21086,Larry,Torres,Male,43,36-50,1980-09-09,Married,High School,Skilled Labor,Salaried,Standard,Bronze,Active,No,Yes,Yes,No
CUST-12670,Larry,Moore,Male,42,36-50,1981-11-18,Single,Bachelor,Sales,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-13978,Jessica,Clark,Female,48,36-50,1976-01-19,Married,Bachelor,Management,Salaried,High Value,Gold,Active,Yes,Yes,Yes,No
CUST-27138,Cynthia,Flores,Female,48,36-50,1975-10-06,Married,Master,Healthcare,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-10280,Carol,Sanchez,Female,25,18-25,1999-05-02,Single,High School,Sales,Salaried,Standard,Bronze,Active,Yes,No,Yes,Yes
CUST-23159,Karen,Nguyen,Female,33,26-35,1991-02-09,Married,High School,Skilled Labor,Salaried,High Risk,Bronze,Active,Yes,Yes,No,Yes
CUST-12173,Justin,Hall,Male,43,36-50,1980-11-19,Married,Bachelor,Technology,Self-Employed,High Value,Platinum,Active,Yes,Yes,Yes,Yes
CUST-27260,Brenda,Williams,Female,19,18-25,2005-04-15,Single,Bachelor,Management,Self-Employed,Standard,Gold,Active,Yes,Yes,Yes,Yes
CUST-20853,Deborah,Flores,Female,34,26-35,1990-02-08,Married,Bachelor,Healthcare,Salaried,Emerging,Gold,Active,Yes,Yes,Yes,Yes
CUST-29034,George,Gonzalez,Male,50,36-50,1974-02-19,Single,Bachelor,Sales,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,No
CUST-18719,Brenda,Anderson,Female,18,18-25,2005-07-25,Single,Associate,Services,Salaried,Emerging,Bronze,Active,No,Yes,Yes,No
CUST-17453,Kenneth,Thompson,Male,41,36-50,1982-11-01,Married,High School,Skilled Labor,Salaried,Premium,Silver,Active,Yes,Yes,Yes,No
CUST-15198,Daniel,Williams,Male,27,26-35,1997-05-14,Single,High School,Skilled Labor,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-22857,Samantha,Hernandez,Female,40,36-50,1983-09-05,Married,Bachelor,Technology,Contract,Premium,Gold,Active,Yes,Yes,No,No
CUST-19887,Cynthia,Rivera,Female,51,51-65,1973-02-08,Married,Bachelor,Professional,Salaried,Premium,Gold,Dormant,Yes,Yes,Yes,Yes
CUST-29353,Daniel,Hill,Male,32,26-35,1991-11-10,Married,Bachelor,Professional,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-23211,Dorothy,Walker,Female,57,51-65,1966-07-06,Divorced,Master,Professional,Salaried,High Value,Platinum,Active,Yes,Yes,No,No
CUST-27669,Emily,Flores,Female,47,36-50,1976-11-02,Married,Bachelor,Management,Salaried,Premium,Gold,Inactive,Yes,Yes,No,No
CUST-21672,Anthony,Ramirez,Male,59,51-65,1964-09-05,Divorced,Bachelor,Sales,Contract,Premium,Gold,Inactive,Yes,Yes,Yes,Yes
CUST-29618,Nicholas,Johnson,Male,38,36-50,1985-08-20,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-22609,Amanda,Jones,Female,24,18-25,2000-06-26,Married,Associate,Sales,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-14156,Gary,Garcia,Male,27,26-35,1996-11-26,Single,Associate,Services,Salaried,Standard,Bronze,Active,No,Yes,Yes,No
CUST-29195,Sarah,Lee,Female,34,26-35,1990-04-29,Married,Associate,Healthcare,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-14884,Benjamin,Thomas,Male,33,26-35,1991-03-01,Single,Bachelor,Sales,Salaried,High Risk,Gold,Active,Yes,Yes,Yes,Yes
CUST-15808,Elizabeth,Johnson,Female,40,36-50,1983-11-13,Married,High School,Sales,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-13810,Frank,Anderson,Male,73,65+,1950-10-15,Married,Bachelor,Retired,Retired,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-26699,Margaret,Flores,Female,36,36-50,1987-08-08,Single,Bachelor,Management,Salaried,High Risk,Silver,Active,Yes,Yes,Yes,Yes
CUST-20080,Rebecca,Gonzalez,Female,53,51-65,1971-02-01,Married,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-18714,Samuel,Davis,Male,62,51-65,1962-04-11,Married,Bachelor,Technology,Self-Employed,High Value,Platinum,Active,Yes,Yes,Yes,No
CUST-22489,Charles,Green,Male,28,26-35,1995-07-16,Divorced,High School,Skilled Labor,Salaried,Emerging,Bronze,Active,Yes,Yes,Yes,No
CUST-28939,Gregory,Thompson,Male,56,51-65,1967-07-22,Widowed,High School,Sales,Salaried,Premium,Gold,Active,Yes,No,Yes,Yes
CUST-14684,Thomas,Green,Male,33,26-35,1991-07-01,Single,High School,Skilled Labor,Salaried,Standard,Silver,Active,Yes,No,Yes,Yes
CUST-17241,Lisa,Lewis,Female,54,51-65,1969-08-18,Divorced,Bachelor,Professional,Salaried,High Value,Platinum,Active,Yes,No,Yes,Yes
CUST-15544,Margaret,King,Female,67,65+,1956-08-09,Divorced,Bachelor,Finance,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-27366,Kimberly,Ramirez,Female,53,51-65,1971-02-14,Single,High School,Skilled Labor,Salaried,Standard,Silver,Active,No,No,Yes,Yes
CUST-21865,Helen,Young,Female,42,36-50,1981-11-22,Married,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-15594,Stephanie,Moore,Female,42,36-50,1982-06-04,Married,Associate,Administrative,Salaried,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-25520,Jessica,Thompson,Female,39,36-50,1984-09-10,Married,High School,Skilled Labor,Salaried,Standard,Bronze,Active,No,Yes,Yes,No
CUST-20402,Alexander,Jackson,Male,42,36-50,1981-08-24,Married,Bachelor,Professional,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-22624,Jeffrey,Ramirez,Male,32,26-35,1991-09-16,Married,Master,Technology,Salaried,Premium,Gold,Active,Yes,No,Yes,Yes
CUST-15673,Deborah,Jones,Female,55,51-65,1969-04-20,Widowed,Associate,Administrative,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-23595,Daniel,Lewis,Male,29,26-35,1994-07-10,Married,Doctorate,Management,Salaried,Premium,Gold,Active,Yes,No,Yes,Yes
CUST-28692,Lisa,Taylor,Female,36,36-50,1987-09-22,Married,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,Yes,No,No
CUST-16898,Benjamin,Lee,Male,39,36-50,1985-05-07,Divorced,Bachelor,Professional,Salaried,High Risk,Silver,Dormant,Yes,Yes,Yes,Yes
CUST-14564,Mark,Martin,Male,52,51-65,1971-09-26,Married,High School,Skilled Labor,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-18377,Michael,Wright,Male,34,26-35,1989-12-18,Single,Bachelor,Sales,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-25909,Eric,Lee,Male,24,18-25,2000-06-15,Single,Bachelor,Management,Salaried,Standard,Silver,Dormant,Yes,Yes,Yes,No
CUST-27566,Sharon,Harris,Female,48,36-50,1976-02-08,Divorced,Master,Management,Salaried,Premium,Gold,Active,Yes,No,Yes,Yes
CUST-11270,Richard,Rodriguez,Male,29,26-35,1995-05-03,Married,Bachelor,Sales,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-22709,Frank,Young,Male,49,36-50,1974-07-28,Married,High School,Skilled Labor,Unemployed,Emerging,Bronze,Active,No,Yes,Yes,Yes
CUST-12351,Amanda,King,Female,45,36-50,1979-01-23,Married,Associate,Administrative,Contract,Emerging,Bronze,Active,No,Yes,Yes,Yes
CUST-18746,Richard,Taylor,Male,41,36-50,1982-10-23,Married,Bachelor,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-19590,Patricia,Clark,Female,32,26-35,1992-04-13,Single,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
