Customer_ID,First_Name,Last_Name,Gender,Age,Date_of_Birth,Marital_Status,Education,Occupation,Employment_Status,Annual_Income,City,State,Region,Branch_ID,Branch_Name,Account_Type,Account_Open_Date,Customer_Tenure_Years,Account_Balance,Savings_Balance,Current_Account_Balance,Number_of_Products,Credit_Card,Debit_Card,Online_Banking,Mobile_Banking,Credit_Score,Credit_Score_Category,Existing_Loans,Outstanding_Debt,Debt_to_Income_Ratio,Loan_ID,Loan_Type,Loan_Application_Date,Loan_Amount,Interest_Rate,Loan_Tenure_Months,Monthly_Installment,Loan_Status,Approval_Date,Loan_Purpose,Risk_Category,Default_Flag,Default_Probability,Customer_Segment,Customer_Status,Last_Transaction_Date,Age_Group,Income_Group,Balance_Category,Loan_Amount_Category,Customer_Tenure_Group,Debt_to_Income_Category,Customer_Value_Category,Loan_Approval_Flag,Monthly_Income,Estimated_Annual_Interest
CUST-11249,Brenda,Hernandez,Female,39,1984-09-16,Married,Associate,Skilled Labor,Salaried,60900.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Certificate of Deposit,2017-11-24,6.6,110252.02,71050.83,39201.19,2,Yes,Yes,Yes,Yes,660,Fair (580-669),1,24487.89,0.4021,LN-101249,Personal Loan,2022-05-25,16000.0,13.45,48,432.82,Approved,2022-05-29,Debt Consolidation,Medium Risk,0,0.1453,Premium,Active,2024-06-17,36-50,Middle ($60k-$100k),High ($75k-$150k),Small ($10k-$25k),Established (3-7 yrs),Manageable (36-49%),Platinum,1,5075.0,2152.0
CUST-12193,Amanda,Williams,Female,48,1975-12-07,Married,Bachelor,Sales,Salaried,90500.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Checking,2020-04-18,4.2,14136.02,9160.78,4975.24,3,Yes,Yes,No,No,722,Good (670-739),0,34227.1,0.3782,LN-102193,Auto Loan,2024-03-03,29600.0,7.16,60,588.35,Approved,2024-03-10,New Vehicle,Low Risk,0,0.0188,Premium,Active,2024-06-17,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Medium ($25k-$75k),Established (3-7 yrs),Manageable (36-49%),Gold,1,7541.67,2119.36
CUST-29097,Stephanie,Wilson,Female,53,1971-03-23,Divorced,Bachelor,Management,Contract,90500.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Checking,2008-05-25,16.1,35330.92,21584.79,13746.13,4,Yes,Yes,No,Yes,646,Fair (580-669),2,28208.85,0.3117,LN-119097,Personal Loan,2021-12-15,16900.0,13.42,24,806.79,Rejected,,Debt Consolidation,Medium Risk,0,0.1239,Standard,Active,2024-06-16,51-65,Middle ($60k-$100k),Healthy ($25k-$75k),Small ($10k-$25k),Veteran (10+ yrs),Moderate (20-35%),Gold,0,7541.67,2267.98
CUST-19185,Sarah,Young,Female,30,1994-03-09,Married,Associate,Healthcare,Salaried,67400.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Certificate of Deposit,2022-07-01,2.0,44000.05,33782.66,10217.39,5,Yes,Yes,Yes,No,706,Good (670-739),2,14875.18,0.2207,LN-109185,Home Loan,2023-02-03,274800.0,6.06,360,1658.18,Approved,2023-02-08,Home Purchase,Low Risk,0,0.008,Premium,Active,2024-05-25,26-35,Middle ($60k-$100k),Healthy ($25k-$75k),Jumbo (>=$200k),Developing (1-3 yrs),Moderate (20-35%),Silver,1,5616.67,16652.88
CUST-28575,Nicholas,Martin,Male,21,2002-12-09,Single,Doctorate,Student,Unemployed,21800.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Money Market,2023-09-12,0.8,3969.1,3370.76,598.34,3,Yes,No,No,Yes,726,Good (670-739),0,8456.22,0.3879,LN-118575,Home Loan,2023-01-18,90900.0,6.52,240,678.8,Rejected,,Home Improvement,Low Risk,0,0.0119,Emerging,Inactive,2024-03-30,18-25,Low (<$35k),Low (<$5k),Large ($75k-$200k),New (<1 yr),Manageable (36-49%),Bronze,0,1816.67,5926.68
CUST-14671,Larry,Thompson,Male,46,1977-11-21,Married,Master,Management,Salaried,106500.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Certificate of Deposit,2022-12-31,1.5,24494.04,15185.43,9308.61,1,Yes,Yes,Yes,Yes,652,Fair (580-669),1,19031.55,0.1787,LN-104671,Home Loan,2022-12-11,301100.0,5.19,360,1651.51,Approved,2022-12-20,Home Purchase,Low Risk,0,0.0126,Emerging,Active,2024-06-21,36-50,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Jumbo (>=$200k),Developing (1-3 yrs),Low (<20%),Gold,1,8875.0,15627.09
CUST-15985,Jonathan,Gonzalez,Male,40,1984-02-12,Married,Bachelor,Management,Salaried,158500.0,Miami,FL,South,BR-010,Miami Coastal Branch,Savings,2017-02-05,7.4,163107.46,123030.32,40077.14,3,Yes,No,Yes,Yes,767,Very Good (740-799),2,16373.05,0.1033,LN-105985,Auto Loan,2022-05-03,49500.0,5.35,48,1147.81,Approved,2022-05-16,New Vehicle,Low Risk,0,0.008,High Value,Active,2024-06-22,36-50,High (>=$150k),Affluent (>=$150k),Medium ($25k-$75k),Loyal (7-10 yrs),Low (<20%),Platinum,1,13208.33,2648.25
CUST-16566,Jonathan,Scott,Male,57,1967-04-01,Married,Bachelor,Professional,Salaried,96600.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Savings,2017-04-19,7.2,20452.52,15490.66,4961.86,3,Yes,No,Yes,No,706,Good (670-739),2,46223.1,0.4785,LN-106566,Personal Loan,2021-07-29,26100.0,13.25,36,882.56,Rejected,,Medical Expenses,Medium Risk,0,0.1073,Premium,Active,2024-05-25,51-65,Middle ($60k-$100k),Moderate ($5k-$25k),Medium ($25k-$75k),Loyal (7-10 yrs),Manageable (36-49%),Gold,0,8050.0,3458.25
CUST-17805,David,Torres,Male,26,1997-12-16,Single,Master,Management,Salaried,175600.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Savings,2019-02-05,5.4,127186.35,73111.23,54075.12,3,Yes,Yes,Yes,Yes,709,Good (670-739),1,24496.2,0.1395,LN-107805,Home Loan,2023-07-30,550000.0,5.76,360,3213.15,Approved,2023-08-12,Home Purchase,Low Risk,0,0.008,High Value,Active,2024-05-21,26-35,High (>=$150k),High ($75k-$150k),Jumbo (>=$200k),Established (3-7 yrs),Low (<20%),Platinum,1,14633.33,31680.0
CUST-21955,Brenda,Martinez,Female,26,1997-10-07,Married,Associate,Healthcare,Contract,47900.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Checking,2023-02-05,1.4,6209.16,4657.08,1552.08,1,Yes,Yes,Yes,Yes,680,Good (670-739),2,16827.27,0.3513,LN-111955,Personal Loan,2022-05-11,7800.0,12.69,36,261.65,Approved,2022-05-22,Wedding,Medium Risk,0,0.0887,Emerging,Active,2024-05-29,26-35,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Micro (<$10k),Developing (1-3 yrs),Manageable (36-49%),Silver,1,3991.67,989.82
CUST-16944,Steven,Adams,Male,46,1977-08-25,Married,Associate,Sales,Salaried,76400.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Checking,2023-08-07,0.9,11524.36,7533.34,3991.02,2,No,Yes,Yes,No,669,Fair (580-669),2,18274.88,0.2392,LN-106944,Personal Loan,2021-12-11,21300.0,12.06,60,474.45,Approved,2021-12-23,Debt Consolidation,Medium Risk,0,0.0633,Emerging,Active,2024-05-24,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Small ($10k-$25k),New (<1 yr),Moderate (20-35%),Silver,1,6366.67,2568.78
CUST-19511,Cynthia,Wright,Female,27,1996-12-03,Single,Bachelor,Healthcare,Salaried,63800.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Checking,2015-07-01,9.0,10520.0,7818.25,2701.75,2,Yes,Yes,Yes,Yes,724,Good (670-739),1,27044.82,0.4239,LN-109511,Home Loan,2023-06-20,214700.0,6.23,360,1319.15,Rejected,,Home Purchase,Low Risk,0,0.0139,Standard,Active,2024-05-25,26-35,Middle ($60k-$100k),Moderate ($5k-$25k),Jumbo (>=$200k),Loyal (7-10 yrs),Manageable (36-49%),Silver,0,5316.67,13375.81
CUST-20536,Ronald,Johnson,Male,39,1985-06-25,Married,Bachelor,Management,Salaried,93500.0,Seattle,WA,West,BR-012,Seattle Sound Branch,Savings,2023-07-01,1.0,17894.29,14382.9,3511.39,1,Yes,Yes,Yes,No,732,Good (670-739),1,22533.5,0.241,LN-110536,Auto Loan,2021-06-04,45100.0,6.79,72,764.37,Approved,2021-06-11,New Vehicle,Low Risk,0,0.009,Premium,Active,2024-06-10,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Medium ($25k-$75k),Developing (1-3 yrs),Moderate (20-35%),Gold,1,7791.67,3062.29
CUST-28521,Kenneth,Clark,Male,39,1984-10-22,Married,Bachelor,Finance,Salaried,94500.0,Denver,CO,West,BR-013,Denver Mile High Branch,Savings,2019-12-31,4.5,38302.11,31143.15,7158.96,4,Yes,Yes,Yes,No,622,Fair (580-669),4,45095.4,0.4772,LN-118521,Auto Loan,2022-07-22,25200.0,8.71,60,519.57,Rejected,,New Vehicle,Medium Risk,0,0.1195,Standard,Active,2024-06-02,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Medium ($25k-$75k),Established (3-7 yrs),Manageable (36-49%),Gold,0,7875.0,2194.92
CUST-27450,Andrew,Allen,Male,18,2005-12-17,Single,Bachelor,Professional,Salaried,55500.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Savings,2024-03-13,0.3,4630.47,3121.21,1509.26,3,Yes,Yes,Yes,Yes,725,Good (670-739),3,13719.6,0.2472,LN-117450,Education Loan,2023-09-27,37000.0,6.24,84,544.78,Rejected,,Graduate School,Low Risk,0,0.0125,Emerging,Active,2024-06-25,18-25,Lower-Middle ($35k-$60k),Low (<$5k),Medium ($25k-$75k),New (<1 yr),Moderate (20-35%),Silver,0,4625.0,2308.8
CUST-24061,Emma,Hall,Female,39,1985-05-26,Single,Associate,Healthcare,Salaried,67500.0,Philadelphia,PA,Northeast,BR-003,Philadelphia Central Branch,Savings,2022-09-12,1.8,15792.01,12667.24,3124.77,3,No,No,Yes,Yes,685,Good (670-739),2,13466.25,0.1995,LN-114061,Home Loan,2021-06-12,231000.0,6.11,360,1401.34,Approved,2021-06-25,Home Purchase,Low Risk,0,0.0093,Emerging,Active,2024-05-20,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Jumbo (>=$200k),Developing (1-3 yrs),Low (<20%),Silver,1,5625.0,14114.1
CUST-26985,Brandon,Nguyen,Male,29,1995-05-04,Married,Bachelor,Professional,Self-Employed,76800.0,Detroit,MI,Midwest,BR-005,Detroit Downtown Branch,Checking,2022-07-01,2.0,17528.07,14614.46,2913.61,4,Yes,Yes,Yes,Yes,700,Good (670-739),1,27578.88,0.3591,LN-116985,Auto Loan,2023-06-03,33700.0,7.43,60,674.16,Approved,2023-06-07,New Vehicle,Low Risk,0,0.0241,Emerging,Active,2024-05-18,26-35,Middle ($60k-$100k),Moderate ($5k-$25k),Medium ($25k-$75k),Developing (1-3 yrs),Manageable (36-49%),Silver,1,6400.0,2503.91
CUST-17578,Pamela,Hall,Female,20,2004-06-29,Married,Associate,Administrative,Salaried,55200.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Savings,2023-03-14,1.3,3649.95,2039.02,1610.93,3,No,Yes,Yes,Yes,770,Very Good (740-799),0,6872.4,0.1245,LN-107578,Home Loan,2021-03-14,201200.0,4.06,240,1225.6,Approved,2021-03-27,Home Purchase,Low Risk,0,0.008,Emerging,Inactive,2024-01-06,18-25,Lower-Middle ($35k-$60k),Low (<$5k),Jumbo (>=$200k),Developing (1-3 yrs),Low (<20%),Silver,1,4600.0,8168.72
CUST-10078,Richard,Moore,Male,54,1970-04-19,Married,High School,Logistics,Self-Employed,68200.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Money Market,2020-02-05,4.4,22212.69,18833.1,3379.59,2,No,Yes,Yes,Yes,686,Good (670-739),2,23719.96,0.3478,LN-100078,Personal Loan,2023-11-10,10000.0,13.01,24,475.47,Approved,2023-11-14,Home Renovation,Medium Risk,0,0.0829,Standard,Active,2024-06-13,51-65,Middle ($60k-$100k),Moderate ($5k-$25k),Small ($10k-$25k),Established (3-7 yrs),Moderate (20-35%),Silver,1,5683.33,1301.0
CUST-29283,Mary,Nelson,Female,57,1966-07-11,Married,Bachelor,Professional,Salaried,105200.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Savings,2015-10-19,8.7,56049.24,40075.79,15973.45,4,Yes,Yes,No,Yes,644,Fair (580-669),1,54009.68,0.5134,LN-119283,Home Loan,2022-08-09,412000.0,7.52,360,2886.41,Rejected,,Home Purchase,Medium Risk,0,0.0659,Standard,Inactive,2024-05-01,51-65,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Jumbo (>=$200k),Loyal (7-10 yrs),Critical (>=50%),Gold,0,8766.67,30982.4
CUST-25525,Anna,Nguyen,Female,43,1980-08-18,Single,Bachelor,Healthcare,Salaried,105200.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Money Market,2022-07-01,2.0,24091.66,16231.14,7860.52,2,Yes,Yes,Yes,No,812,Excellent (800-850),1,21797.44,0.2072,LN-115525,Auto Loan,2021-03-29,48300.0,5.27,48,1118.23,Approved,2021-04-12,New Vehicle,Low Risk,0,0.008,Premium,Active,2024-06-29,36-50,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Medium ($25k-$75k),Developing (1-3 yrs),Moderate (20-35%),Gold,1,8766.67,2545.41
CUST-19065,Ryan,Hill,Male,66,1957-11-30,Divorced,High School,Sales,Unemployed,18800.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Certificate of Deposit,2023-11-24,0.6,18084.12,11842.19,6241.93,5,No,Yes,No,No,702,Good (670-739),2,5013.96,0.2667,LN-109065,Personal Loan,2021-08-20,3100.0,11.57,12,274.81,Rejected,,Medical Expenses,Low Risk,0,0.0437,Emerging,Active,2024-05-21,65+,Low (<$35k),Moderate ($5k-$25k),Micro (<$10k),New (<1 yr),Moderate (20-35%),Silver,0,1566.67,358.67
CUST-18008,Gary,Torres,Male,41,1982-07-16,Married,Associate,Services,Salaried,24200.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Savings,2022-12-31,1.5,4620.66,3147.52,1473.14,3,No,Yes,Yes,No,721,Good (670-739),3,8528.08,0.3524,LN-108008,Home Loan,2022-06-03,87200.0,5.74,180,723.65,Approved,2022-06-16,Home Improvement,Low Risk,0,0.0103,Emerging,Active,2024-06-11,36-50,Low (<$35k),Low (<$5k),Large ($75k-$200k),Developing (1-3 yrs),Manageable (36-49%),Bronze,1,2016.67,5005.28
CUST-15952,David,Torres,Male,57,1966-11-02,Widowed,Master,Management,Salaried,133100.0,Miami,FL,South,BR-010,Miami Coastal Branch,Savings,2018-09-12,5.8,60365.94,35608.71,24757.23,5,Yes,Yes,Yes,Yes,850,Excellent (800-850),0,23798.28,0.1788,LN-105952,Home Loan,2021-12-19,449200.0,3.38,360,1987.14,Approved,2022-01-02,Home Purchase,Low Risk,0,0.008,High Value,Active,2024-06-17,51-65,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Jumbo (>=$200k),Established (3-7 yrs),Low (<20%),Gold,1,11091.67,15182.96
CUST-21158,Thomas,Jones,Male,33,1991-06-23,Married,High School,Services,Salaried,23200.0,Miami,FL,South,BR-010,Miami Coastal Branch,Savings,2021-07-01,3.0,9881.05,5449.37,4431.68,2,Yes,Yes,No,Yes,762,Very Good (740-799),0,2879.12,0.1241,LN-111158,Home Loan,2023-02-08,81300.0,4.92,240,532.96,Approved,2023-02-15,Refinance,Low Risk,0,0.008,Standard,Active,2024-06-06,26-35,Low (<$35k),Moderate ($5k-$25k),Large ($75k-$200k),Established (3-7 yrs),Low (<20%),Bronze,1,1933.33,3999.96
CUST-13392,Dorothy,Jones,Female,59,1965-01-17,Married,Bachelor,Management,Salaried,111100.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Checking,2023-11-24,0.6,39247.29,30391.79,8855.5,2,Yes,Yes,Yes,No,632,Fair (580-669),1,50850.47,0.4577,LN-103392,Personal Loan,2023-11-22,26900.0,14.72,24,1300.72,Rejected,,Debt Consolidation,High Risk,0,0.2611,Standard,Active,2024-05-20,51-65,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),New (<1 yr),Manageable (36-49%),Gold,0,9258.33,3959.68
CUST-15416,Frank,Nelson,Male,32,1992-02-28,Married,Master,Management,Salaried,127800.0,Charlotte,NC,South,BR-009,Charlotte Queen City Branch,Savings,2023-07-01,1.0,66249.36,36746.63,29502.73,4,Yes,Yes,Yes,Yes,674,Good (670-739),3,39106.8,0.306,LN-105416,Education Loan,2022-01-25,37500.0,7.31,84,571.68,Rejected,,Undergraduate Studies,Low Risk,0,0.0351,Premium,Active,2024-05-19,26-35,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Developing (1-3 yrs),Moderate (20-35%),Gold,0,10650.0,2741.25
CUST-28945,Justin,Lopez,Male,57,1966-07-06,Married,Doctorate,Management,Salaried,243300.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Checking,2007-07-01,17.0,113071.42,73119.44,39951.98,5,Yes,Yes,Yes,Yes,717,Good (670-739),0,89218.11,0.3667,LN-118945,Personal Loan,2021-11-09,45000.0,12.28,36,1500.67,Approved,2021-11-13,Major Purchase,Medium Risk,0,0.0562,High Value,Inactive,2024-02-29,51-65,High (>=$150k),High ($75k-$150k),Medium ($25k-$75k),Veteran (10+ yrs),Manageable (36-49%),Platinum,1,20275.0,5526.0
CUST-18163,Frank,Hernandez,Male,40,1983-10-28,Divorced,Bachelor,Technology,Salaried,114300.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Savings,2021-04-19,3.2,13106.94,9848.16,3258.78,4,No,Yes,Yes,Yes,850,Excellent (800-850),1,11590.02,0.1014,LN-108163,Home Loan,2022-08-01,463800.0,3.77,180,3377.46,Approved,2022-08-08,Refinance,Low Risk,0,0.008,Premium,Active,2024-05-18,36-50,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Jumbo (>=$200k),Established (3-7 yrs),Low (<20%),Gold,1,9525.0,17485.26
CUST-29020,Gary,Williams,Male,58,1965-11-19,Single,Bachelor,Professional,Salaried,118700.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Savings,2012-09-12,11.8,24116.63,15785.07,8331.56,5,Yes,Yes,Yes,Yes,763,Very Good (740-799),1,10457.47,0.0881,LN-119020,Home Loan,2022-10-09,532000.0,4.08,180,3956.5,Approved,2022-10-19,Refinance,Low Risk,0,0.008,Premium,Active,2024-06-14,51-65,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Jumbo (>=$200k),Veteran (10+ yrs),Low (<20%),Gold,1,9891.67,21705.6
CUST-15257,Ryan,Lee,Male,28,1996-05-09,Single,Master,Healthcare,Self-Employed,59000.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Money Market,2016-08-06,7.9,25495.81,20252.73,5243.08,5,Yes,Yes,Yes,Yes,651,Fair (580-669),0,11758.7,0.1993,LN-105257,Personal Loan,2021-07-30,12100.0,12.35,24,571.57,Approved,2021-08-02,Debt Consolidation,Medium Risk,0,0.0702,Standard,Active,2024-06-26,26-35,Lower-Middle ($35k-$60k),Healthy ($25k-$75k),Small ($10k-$25k),Loyal (7-10 yrs),Low (<20%),Silver,1,4916.67,1494.35
CUST-13531,Thomas,Wright,Male,48,1975-12-12,Divorced,High School,Sales,Self-Employed,59300.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Certificate of Deposit,2018-04-19,6.2,26995.02,20584.67,6410.35,2,Yes,Yes,No,Yes,764,Very Good (740-799),0,6653.46,0.1122,LN-103531,Auto Loan,2023-06-16,27200.0,5.92,60,524.84,Approved,2023-06-20,New Vehicle,Low Risk,0,0.008,Standard,Active,2024-05-23,36-50,Lower-Middle ($35k-$60k),Healthy ($25k-$75k),Medium ($25k-$75k),Established (3-7 yrs),Low (<20%),Silver,1,4941.67,1610.24
CUST-18568,Nicole,Hill,Female,36,1988-05-15,Married,Bachelor,Technology,Salaried,71500.0,Miami,FL,South,BR-010,Miami Coastal Branch,Certificate of Deposit,2016-06-30,8.0,67871.37,54754.56,13116.81,4,No,Yes,Yes,Yes,622,Fair (580-669),1,42213.6,0.5904,LN-108568,Home Loan,2021-08-06,285800.0,8.33,180,2785.98,Rejected,,Refinance,Medium Risk,0,0.1243,Standard,Active,2024-05-30,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Jumbo (>=$200k),Loyal (7-10 yrs),Critical (>=50%),Gold,0,5958.33,23807.14
CUST-11909,Gregory,Robinson,Male,40,1984-03-25,Married,Associate,Sales,Salaried,104300.0,Philadelphia,PA,Northeast,BR-003,Philadelphia Central Branch,Savings,2018-09-12,5.8,38399.72,29081.24,9318.48,4,Yes,Yes,Yes,Yes,745,Very Good (740-799),1,22101.17,0.2119,LN-101909,Personal Loan,2021-08-07,13400.0,11.41,12,1186.88,Approved,2021-08-15,Debt Consolidation,Low Risk,0,0.0191,Premium,Active,2024-06-04,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Small ($10k-$25k),Established (3-7 yrs),Moderate (20-35%),Gold,1,8691.67,1528.94
CUST-29734,Paul,Smith,Male,30,1993-11-09,Single,Bachelor,Management,Salaried,64600.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Money Market,2015-08-07,8.9,2932.85,2429.33,503.52,4,Yes,Yes,Yes,Yes,609,Fair (580-669),1,22952.38,0.3553,LN-119734,Business Loan,2024-05-12,97800.0,10.91,60,2122.02,Rejected,,Working Capital,High Risk,0,0.1681,Standard,Dormant,2022-09-25,26-35,Middle ($60k-$100k),Low (<$5k),Large ($75k-$200k),Loyal (7-10 yrs),Manageable (36-49%),Silver,0,5383.33,10669.98
CUST-10236,Helen,Wright,Female,18,2005-08-15,Single,Master,Management,Salaried,92300.0,Miami,FL,South,BR-010,Miami Coastal Branch,Checking,2023-12-31,0.5,10851.39,9167.09,1684.3,5,Yes,No,Yes,Yes,691,Good (670-739),2,26748.54,0.2898,LN-100236,Auto Loan,2022-10-26,36300.0,7.62,36,1131.16,Approved,2022-11-09,Used Vehicle,Low Risk,0,0.0209,Premium,Active,2024-06-18,18-25,Middle ($60k-$100k),Moderate ($5k-$25k),Medium ($25k-$75k),New (<1 yr),Moderate (20-35%),Gold,1,7691.67,2766.06
CUST-22220,Ronald,Allen,Male,63,1961-01-19,Married,Master,Healthcare,Salaried,81200.0,Phoenix,AZ,West,BR-014,Phoenix Valley Branch,Checking,2021-04-19,3.2,25610.88,17769.08,7841.8,5,No,Yes,Yes,No,786,Very Good (740-799),2,9638.44,0.1187,LN-112220,Auto Loan,2023-12-12,20700.0,5.06,36,620.96,Approved,2023-12-24,Used Vehicle,Low Risk,0,0.008,Premium,Active,2024-06-17,51-65,Middle ($60k-$100k),Healthy ($25k-$75k),Small ($10k-$25k),Established (3-7 yrs),Low (<20%),Silver,1,6766.67,1047.42
CUST-27989,Jessica,White,Female,34,1990-02-03,Married,Master,Professional,Salaried,111100.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Savings,2019-10-19,4.7,26324.61,17330.51,8994.1,1,Yes,Yes,Yes,Yes,668,Fair (580-669),0,37596.24,0.3384,LN-117989,Auto Loan,2023-08-21,38300.0,8.68,60,789.11,Approved,2023-09-03,New Vehicle,Low Risk,0,0.0379,Premium,Active,2024-06-27,26-35,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Established (3-7 yrs),Moderate (20-35%),Gold,1,9258.33,3324.44
CUST-17985,Jeffrey,Sanchez,Male,46,1978-02-20,Married,Bachelor,Management,Salaried,72900.0,Miami,FL,South,BR-010,Miami Coastal Branch,Savings,2022-09-12,1.8,17620.05,13554.98,4065.07,5,Yes,Yes,Yes,Yes,693,Good (670-739),2,18305.19,0.2511,LN-107985,Auto Loan,2023-04-26,26100.0,7.74,36,814.75,Rejected,,Refinance Auto,Low Risk,0,0.0175,Emerging,Inactive,2024-04-07,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Medium ($25k-$75k),Developing (1-3 yrs),Moderate (20-35%),Silver,0,6075.0,2020.14
CUST-19311,Andrew,Hernandez,Male,38,1986-01-17,Married,High School,Logistics,Salaried,46500.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Certificate of Deposit,2023-09-12,0.8,15361.81,10164.99,5196.82,4,Yes,No,Yes,Yes,776,Very Good (740-799),0,6007.8,0.1292,LN-109311,Business Loan,2023-05-01,64700.0,7.41,36,2009.9,Approved,2023-05-12,Business Expansion,Low Risk,0,0.008,Emerging,Active,2024-06-13,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Medium ($25k-$75k),New (<1 yr),Low (<20%),Silver,1,3875.0,4794.27
CUST-13491,Joshua,Smith,Male,25,1999-01-14,Married,Doctorate,Professional,Salaried,140300.0,Philadelphia,PA,Northeast,BR-003,Philadelphia Central Branch,Savings,2017-07-01,7.0,31341.0,19278.48,12062.52,5,Yes,Yes,No,Yes,693,Good (670-739),0,39901.32,0.2844,LN-103491,Education Loan,2021-10-06,39900.0,6.49,120,452.85,Approved,2021-10-15,Graduate School,Low Risk,0,0.0232,Premium,Active,2024-06-11,18-25,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Loyal (7-10 yrs),Moderate (20-35%),Platinum,1,11691.67,2589.51
CUST-24232,Shirley,Wright,Female,45,1979-05-15,Single,Associate,Skilled Labor,Contract,53200.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Certificate of Deposit,2021-10-18,2.7,11156.46,8022.73,3133.73,3,Yes,Yes,Yes,No,644,Fair (580-669),1,31228.4,0.587,LN-114232,Auto Loan,2023-08-19,18600.0,9.66,48,468.71,Rejected,,New Vehicle,Medium Risk,0,0.1453,Standard,Active,2024-06-12,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Small ($10k-$25k),Developing (1-3 yrs),Critical (>=50%),Silver,0,4433.33,1796.76
CUST-28379,Nancy,Brown,Female,31,1993-03-20,Married,High School,Logistics,Salaried,27500.0,Detroit,MI,Midwest,BR-005,Detroit Downtown Branch,Checking,2019-10-19,4.7,9495.08,5848.6,3646.48,3,No,Yes,Yes,Yes,668,Fair (580-669),2,9592.0,0.3488,LN-118379,Auto Loan,2024-06-29,13900.0,8.19,60,283.11,Approved,2024-07-06,New Vehicle,Low Risk,0,0.0381,Standard,Inactive,2024-03-17,26-35,Low (<$35k),Moderate ($5k-$25k),Small ($10k-$25k),Established (3-7 yrs),Moderate (20-35%),Bronze,1,2291.67,1138.41
CUST-29209,Mark,Moore,Male,23,2000-11-08,Single,Master,Technology,Self-Employed,88000.0,Charlotte,NC,South,BR-009,Charlotte Queen City Branch,Checking,2023-03-14,1.3,5453.26,3428.21,2025.05,2,No,Yes,Yes,Yes,742,Very Good (740-799),1,33431.2,0.3799,LN-119209,Auto Loan,2023-03-12,21100.0,7.0,48,505.27,Approved,2023-03-25,New Vehicle,Low Risk,0,0.0142,Premium,Active,2024-05-26,18-25,Middle ($60k-$100k),Moderate ($5k-$25k),Small ($10k-$25k),Developing (1-3 yrs),Manageable (36-49%),Gold,1,7333.33,1477.0
